lr,t,c_l,c_r,cc,cs,n_l,n_r,nn,s_l,s_r,sc,ss,sum,sum_pct,t_l,t_r
FN1_ITGA4,IDC_Basal,359.9862,0.2016,0.3052,18.7022,113.0482,2.121,1.0083,1514.8381,12.354,1.2845,78.6997,23779.385,100.0,733.7272,2.5709
FN1_ITGA4,IDC_Her2,1251.6781,0.6543,4.2911,50.0238,113.0482,2.121,1.2564,1023.8521,7.6272,3.5101,40.9187,19084.6253,100.0,1387.7192,2.8312
FN1_ITGA4,IDC_LumA,609.0992,0.6635,1.3241,19.493,113.0482,2.121,0.7856,2293.8752,9.7674,4.9866,73.4107,30520.3787,100.0,1201.8157,2.5949
FN1_ITGA4,IDC_LumB,190.9252,0.7336,0.129,1.6304,113.0482,2.121,0.2208,10636.7101,9.2738,7.1857,90.8341,108596.7815,100.0,1004.9444,2.5408
FN1_ITGA4,ILC_LumA,334.1353,0.4112,0.9111,18.8394,113.0482,2.121,1.5901,1330.743,8.5018,3.6288,75.0306,15078.7882,100.0,758.2869,2.8511
FN1_ITGA5,IDC_Basal,359.9862,14.7918,4.1681,14.5908,113.0482,26.0208,2.3026,1514.8381,51.7793,17.5397,61.3987,127750.6313,100.0,733.7272,27.1316
FN1_ITGA5,IDC_Her2,1251.6781,29.0856,25.5897,28.279,113.0482,26.0208,2.0677,1023.8521,32.1423,20.9319,23.1317,142267.389,100.0,1387.7192,33.4052
FN1_ITGA5,IDC_LumA,609.0992,17.3207,4.5406,16.1757,113.0482,26.0208,1.266,2293.8752,61.7046,17.0998,60.9179,232350.0102,100.0,1201.8157,32.9773
FN1_ITGA5,IDC_LumB,190.9252,11.7622,0.2246,1.5335,113.0482,26.0208,0.2942,10636.7101,80.3178,12.5117,85.436,999950.2056,100.0,1004.9444,25.0406
FN1_ITGA5,ILC_LumA,334.1353,14.0324,3.6685,15.9393,113.0482,26.0208,2.3015,1330.743,60.9701,14.6102,63.4806,127811.5588,100.0,758.2869,29.7064
FN1_ITGA8,IDC_Basal,359.9862,0.188,2.4248,15.8577,113.0482,1.181,4.7842,1514.8381,1.2293,10.2035,66.7299,2790.6732,100.0,733.7272,0.471
FN1_ITGA8,IDC_Her2,1251.6781,0.0,0.0,53.7184,113.0482,1.181,2.3408,1023.8521,2.4479,0.0,43.9408,5703.6845,100.0,1387.7192,0.756
FN1_ITGA8,IDC_LumA,609.0992,0.5602,4.8242,15.7617,113.0482,1.181,1.8877,2293.8752,1.8302,18.1679,59.3586,7072.6617,100.0,1201.8157,0.951
FN1_ITGA8,IDC_LumB,190.9252,0.5585,0.5935,1.1567,113.0482,1.181,0.7431,10636.7101,1.0885,33.0655,64.4412,17967.6314,100.0,1004.9444,0.666
FN1_ITGA8,ILC_LumA,334.1353,0.8836,6.0106,13.5135,113.0482,1.181,2.718,1330.743,1.9866,23.9382,53.8196,4912.0477,100.0,758.2869,1.3109
FN1_ITGB1,IDC_Basal,359.9862,188.2173,8.2567,10.2186,113.0482,274.3647,3.7797,1514.8381,232.9409,34.7446,43.0004,820613.9634,100.0,733.7272,212.5414
FN1_ITGB1,IDC_Her2,1251.6781,186.5719,26.5882,26.4754,113.0482,274.3647,3.5314,1023.8521,185.7805,21.7487,21.6564,878315.5832,100.0,1387.7192,166.2718
FN1_ITGB1,IDC_LumA,609.0992,138.4399,6.6035,13.8687,113.0482,274.3647,2.4289,2293.8752,290.7523,24.8689,52.2299,1276950.3928,100.0,1201.8157,202.2786
FN1_ITGB1,IDC_LumB,190.9252,132.9731,0.563,1.1882,113.0482,274.3647,0.6878,10636.7101,280.6384,31.3652,66.1958,4509450.8304,100.0,1004.9444,180.8438
FN1_ITGB1,ILC_LumA,334.1353,146.6359,7.805,11.2731,113.0482,274.3647,4.9408,1330.743,211.792,31.0845,44.8966,627755.3082,100.0,758.2869,179.3706
FN1_ITGB3,IDC_Basal,359.9862,0.7901,5.7045,12.2335,113.0482,2.9012,6.5783,1514.8381,1.6943,24.0048,51.4789,4985.6534,100.0,733.7272,0.951
FN1_ITGB3,IDC_Her2,1251.6781,0.6632,14.1621,37.7663,113.0482,2.9012,5.5949,1023.8521,1.7687,11.5844,30.8922,5861.8942,100.0,1387.7192,1.0906
FN1_ITGB3,IDC_LumA,609.0992,0.8009,3.8233,16.6192,113.0482,2.9012,2.5705,2293.8752,3.4812,14.3987,62.5882,12758.8654,100.0,1201.8157,1.631
FN1_ITGB3,IDC_LumB,190.9252,0.4852,0.3024,1.4421,113.0482,2.9012,1.0704,10636.7101,2.3143,16.8451,80.34,30640.3072,100.0,1004.9444,0.936
FN1_ITGB3,ILC_LumA,334.1353,0.5163,2.8966,16.068,113.0482,2.9012,5.5063,1330.743,2.8643,11.5361,63.9931,5956.3044,100.0,758.2869,1.431
FN1_ITGB6,IDC_Basal,359.9862,5.8013,4.0875,14.2451,113.0482,20.441,4.5229,1514.8381,20.2178,17.2003,59.9442,51091.8804,100.0,733.7272,11.5907
FN1_ITGB6,IDC_Her2,1251.6781,91.5204,48.7078,5.7578,113.0482,20.441,0.9825,1023.8521,10.8187,39.8421,4.7098,235186.5973,100.0,1387.7192,31.5376
FN1_ITGB6,IDC_LumA,609.0992,4.5301,2.5413,17.994,113.0482,20.441,2.1283,2293.8752,32.0757,9.5706,67.7658,108576.4712,100.0,1201.8157,11.72
FN1_ITGB6,IDC_LumB,190.9252,2.1005,0.0905,1.6637,113.0482,20.441,0.5212,10636.7101,38.6322,5.0395,92.6852,443349.2723,100.0,1004.9444,6.2454
FN1_ITGB6,ILC_LumA,334.1353,7.3409,6.4942,12.3476,113.0482,20.441,6.1181,1330.743,13.9575,25.8639,49.1762,37770.0827,100.0,758.2869,9.41
FN1_ITGB8,IDC_Basal,359.9862,7.1055,8.9167,9.7516,113.0482,7.0411,2.7748,1514.8381,7.7707,37.522,41.035,28686.3294,100.0,733.7272,7.5308
FN1_ITGB8,IDC_Her2,1251.6781,1.0184,19.4602,28.8615,113.0482,7.0411,12.152,1023.8521,1.5104,15.9181,23.6082,6550.2421,100.0,1387.7192,0.861
FN1_ITGB8,IDC_LumA,609.0992,3.0019,9.9103,10.1664,113.0482,7.0411,4.3142,2293.8752,3.0795,37.3223,38.2868,18450.3196,100.0,1201.8157,2.8108
FN1_ITGB8,IDC_LumB,190.9252,0.7878,0.3678,1.3612,113.0482,7.0411,1.9463,10636.7101,2.9158,20.4899,75.8348,40897.2065,100.0,1004.9444,1.0759
FN1_ITGB8,ILC_LumA,334.1353,3.723,11.9789,6.5525,113.0482,7.0411,7.6649,1330.743,2.0365,47.7076,26.0961,10384.803,100.0,758.2869,2.5254
FN1_SDC2,IDC_Basal,359.9862,60.2951,10.2657,8.1955,113.0482,72.0696,3.8533,1514.8381,48.1357,43.1986,34.4869,211436.081,100.0,733.7272,59.5323
FN1_SDC2,IDC_Her2,1251.6781,27.1976,25.1152,26.5846,113.0482,72.0696,6.0108,1023.8521,28.7888,20.5438,21.7457,135546.1537,100.0,1387.7192,26.2164
FN1_SDC2,IDC_LumA,609.0992,45.4917,9.2005,11.2138,113.0482,72.0696,2.7053,2293.8752,55.446,34.6493,42.2312,301166.8471,100.0,1201.8157,47.6499
FN1_SDC2,IDC_LumB,190.9252,22.7919,0.4084,1.3414,113.0482,72.0696,0.7646,10636.7101,74.8617,22.7527,74.7328,1065505.2695,100.0,1004.9444,39.9217
FN1_SDC2,ILC_LumA,334.1353,16.336,3.8548,15.0601,113.0482,72.0696,5.7538,1330.743,63.8215,15.3524,59.9789,141599.8087,100.0,758.2869,35.4128
GAS6_AXL,IDC_Basal,13.8758,2.514,1.3457,13.3456,59.4848,17.6112,40.4144,42.4023,24.9309,4.1123,40.782,2592.145,100.0,25.9111,8.371
GAS6_AXL,IDC_Her2,11.9394,6.8359,4.0674,7.7735,59.4848,17.6112,52.2074,36.2508,13.0646,12.3495,23.6022,2006.6102,100.0,21.1502,9.7534
GAS6_AXL,IDC_LumA,15.3498,4.9894,1.3957,9.4419,59.4848,17.6112,19.091,99.2459,33.7538,9.0238,61.0477,5487.4018,100.0,36.5601,12.5464
GAS6_AXL,IDC_LumB,7.6398,2.546,0.3181,6.9164,59.4848,17.6112,17.134,79.8682,55.3522,3.3258,72.3056,6114.1548,100.0,21.2944,9.8205
GAS6_AXL,ILC_LumA,14.4004,5.0218,1.1192,6.2341,59.4848,17.6112,16.213,149.6858,27.9723,11.6335,64.8002,6461.4738,100.0,53.9855,13.341
GAS6_MERTK,IDC_Basal,13.8758,1.6649,3.0118,11.1256,59.4848,5.5012,42.661,42.4023,6.1503,9.2036,33.9981,767.062,100.0,25.9111,3.4011
GAS6_MERTK,IDC_Her2,11.9394,1.4265,2.9731,7.65,59.4848,5.5012,57.1225,36.2508,3.6706,9.0271,23.2273,572.867,100.0,21.1502,2.3011
GAS6_MERTK,IDC_LumA,15.3498,1.1314,1.619,7.6895,59.4848,5.5012,30.5065,99.2459,5.3736,10.4679,49.7171,1072.6767,100.0,36.5601,2.4009
GAS6_MERTK,IDC_LumB,7.6398,1.0478,0.6824,5.6127,59.4848,5.5012,27.8947,79.8682,8.6184,7.1339,58.6763,1173.1105,100.0,21.2944,2.621
GAS6_MERTK,ILC_LumA,14.4004,0.9499,0.8439,6.1605,59.4848,5.5012,20.1883,149.6858,6.9343,8.772,64.0354,1620.9223,100.0,53.9855,3.1861
GAS6_TYRO3,IDC_Basal,13.8758,7.5161,7.354,5.8324,59.4848,11.0905,46.5182,42.4023,5.961,22.4725,17.8229,1418.1851,100.0,25.9111,6.111
GAS6_TYRO3,IDC_Her2,11.9394,2.0415,1.974,9.5643,59.4848,11.0905,53.4286,36.2508,9.8913,5.9937,29.0394,1234.7593,100.0,21.1502,4.2755
GAS6_TYRO3,IDC_LumA,15.3498,2.665,2.8866,4.2725,59.4848,11.0905,46.5532,99.2459,3.9444,18.6637,27.6241,1417.1218,100.0,36.5601,3.126
GAS6_TYRO3,IDC_LumB,7.6398,4.8284,2.7104,1.788,59.4848,11.0905,48.4739,79.8682,3.1852,28.3353,18.6923,1360.9697,100.0,21.2944,3.7659
GAS6_TYRO3,ILC_LumA,14.4004,2.6953,2.039,3.6956,59.4848,11.0905,34.6565,149.6858,4.8852,21.1944,38.4145,1903.5802,100.0,53.9855,3.7058
GDF11_ACVR1B,IDC_Basal,1.7932,8.9438,30.7386,19.6658,0.981,11.5212,21.6615,0.9938,5.722,17.0353,10.8988,52.1746,100.0,1.291,6.9712
GDF11_ACVR1B,IDC_Her2,0.9253,22.3508,18.0205,6.1625,0.981,11.5212,9.8476,2.5242,7.6434,49.1585,16.811,114.7678,100.0,1.4508,13.4171
GDF11_ACVR1B,IDC_LumA,0.8781,18.6547,14.8772,8.3499,0.981,11.5212,10.2641,2.5145,10.4701,42.5995,23.9092,110.11,100.0,1.391,14.411
GDF11_ACVR1B,IDC_LumB,1.7317,17.0509,29.9342,17.6009,0.981,11.5212,11.4576,1.4939,10.0257,25.8234,15.1838,98.6401,100.0,1.496,14.0568
GDF11_ACVR1B,ILC_LumA,0.5284,24.6147,10.5473,3.8898,0.981,11.5212,9.1654,2.7961,9.0777,55.8138,20.5838,123.31,100.0,1.471,14.411
GDF11_ACVR2A,IDC_Basal,1.7932,3.2883,21.4828,27.312,0.981,6.7608,24.163,0.9938,4.1805,11.9058,15.1363,27.4471,100.0,1.291,3.481
GDF11_ACVR2A,IDC_Her2,0.9253,5.9813,14.6985,7.4015,0.981,6.7608,17.6129,2.5242,3.0119,40.0963,20.1908,37.6546,100.0,1.4508,4.4562
GDF11_ACVR2A,IDC_LumA,0.8781,2.0646,4.8564,16.4292,0.981,6.7608,17.7651,2.5145,6.9845,13.9059,47.0434,37.3319,100.0,1.391,3.856
GDF11_ACVR2A,IDC_LumB,1.7317,1.8353,9.6277,33.2727,0.981,6.7608,20.0906,1.4939,6.3426,8.3056,28.7035,33.0108,100.0,1.496,2.9359
GDF11_ACVR2A,ILC_LumA,0.5284,2.5694,3.8243,9.1002,0.981,6.7608,18.6817,2.7961,6.1142,20.2374,48.1564,35.5002,100.0,1.471,4.231
GDF11_ACVR2B,IDC_Basal,1.7932,1.933,37.2562,17.5139,0.981,1.4109,14.8764,0.9938,0.9087,20.6474,9.7062,9.3039,100.0,1.291,1.341
GDF11_ACVR2B,IDC_Her2,0.9253,2.2096,18.1651,5.3609,0.981,1.4109,12.2968,2.5242,0.6521,49.5531,14.6241,11.2557,100.0,1.4508,1.241
GDF11_ACVR2B,IDC_LumA,0.8781,2.9133,18.2252,5.1066,0.981,1.4109,9.8601,2.5145,0.8163,52.186,14.6222,14.0372,100.0,1.391,1.686
GDF11_ACVR2B,IDC_LumB,1.7317,3.264,43.3205,4.6707,0.981,1.4109,10.6081,1.4939,0.3519,37.3715,4.0293,13.0475,100.0,1.496,1.561
GDF11_ACVR2B,ILC_LumA,0.5284,2.597,10.5887,3.6075,0.981,1.4109,10.6804,2.7961,0.8848,56.0332,19.0901,12.9591,100.0,1.471,1.4958
GDF9_BMPR2,IDC_Basal,0.4389,6.7173,18.3413,30.7847,0.381,15.0011,35.5525,0.1369,11.2746,5.7203,9.6012,16.0755,100.0,0.241,8.7108
GDF9_BMPR2,IDC_Her2,0.0,12.7209,0.0,0.0,0.381,15.0011,17.5078,1.296,8.058,50.5018,31.9904,32.644,100.0,0.336,10.1092
GDF9_BMPR2,IDC_LumA,0.4963,9.7108,10.4819,17.5942,0.381,15.0011,12.43,1.0517,16.3,22.2113,37.2825,45.9793,100.0,0.491,12.536
GDF9_BMPR2,IDC_LumB,0.8427,7.993,17.8466,30.0131,0.381,15.0011,15.1433,0.6514,13.442,13.796,23.201,37.7409,100.0,0.521,10.0206
GDF9_BMPR2,ILC_LumA,0.5641,11.7994,5.3523,5.9436,0.381,15.0011,4.5961,4.2,13.1027,39.8529,44.255,124.3492,100.0,0.6009,12.6564
GDF9_TGFBR1,IDC_Basal,0.4389,8.9418,20.4799,34.7411,0.381,13.8614,27.5565,0.1369,15.1683,6.3873,10.8351,19.1643,100.0,0.241,11.3609
GDF9_TGFBR1,IDC_Her2,0.0,19.1094,0.0,0.0,0.381,13.8614,9.5002,1.296,19.7092,44.5508,45.949,55.5886,100.0,0.336,17.2796
GDF9_TGFBR1,IDC_LumA,0.4963,6.2125,5.8947,22.9296,0.381,13.8614,10.0964,1.0517,24.1659,12.4909,48.5884,52.306,100.0,0.491,11.6811
GDF9_TGFBR1,IDC_LumB,0.8427,5.1004,6.7844,44.9145,0.381,13.8614,8.3362,0.6514,33.7659,5.2446,34.7203,63.3505,100.0,0.521,10.9655
GDF9_TGFBR1,ILC_LumA,0.5641,14.3163,6.3443,5.0046,0.381,13.8614,4.1489,4.2,11.2933,47.2386,37.2636,127.2859,100.0,0.6009,12.8705
GHRH_VIPR1,IDC_Basal,0.0087,1.339,0.8229,1.2769,0.121,11.1915,95.6485,0.0093,2.0776,0.8825,1.3692,1.4159,100.0,0.001,1.491
GHRH_VIPR1,IDC_Her2,0.5547,5.5828,38.4564,44.7247,0.121,11.1915,16.819,0.0,6.4928,0.0,0.0,8.0521,100.0,0.001,5.8094
GHRH_VIPR1,IDC_LumA,0.1207,7.7963,5.7182,3.657,0.121,11.1915,8.2295,1.0608,4.986,50.2553,32.1401,16.4566,100.0,0.091,6.111
GHRH_VIPR1,IDC_LumB,0.2523,9.022,29.0311,6.0247,0.121,11.1915,17.2713,0.3431,1.8723,39.4799,8.1931,7.8413,100.0,0.0558,5.3707
GHRH_VIPR1,ILC_LumA,0.4459,9.3639,12.9614,7.9223,0.121,11.1915,4.2037,1.5996,5.7234,46.4943,28.4183,32.2163,100.0,0.3408,6.9509
GHRL_GPR39,IDC_Basal,0.9592,0.5632,9.2252,27.1477,0.541,1.7209,15.8991,1.2587,1.6574,12.1051,35.6229,5.8562,100.0,0.821,0.781
GHRL_GPR39,IDC_Her2,0.6219,7.5191,34.8574,7.9134,0.541,1.7209,6.9404,0.7312,1.707,40.9844,9.3044,13.4154,100.0,0.4809,4.0443
GHRL_GPR39,IDC_LumA,0.0,2.703,0.0,0.0,0.541,1.7209,9.6906,1.6346,2.6053,45.9863,44.3231,9.6081,100.0,0.446,3.0159
GHRL_GPR39,IDC_LumB,0.1207,2.6764,5.3723,3.8403,0.541,1.7209,15.4841,0.9866,1.9132,43.9129,31.3904,6.0131,100.0,0.351,2.466
GHRL_GPR39,ILC_LumA,0.0483,4.8018,1.5436,0.7531,0.541,1.7209,6.1923,1.9259,2.3427,61.5046,30.0065,15.0362,100.0,0.7109,3.666
GPI_AMFR,IDC_Basal,334.6933,33.6216,28.1068,33.5902,98.7676,53.1804,13.1194,136.6156,40.1808,11.4727,13.7109,40036.2283,100.0,217.5948,35.7408
GPI_AMFR,IDC_Her2,361.114,66.2145,45.3435,23.5305,98.7676,53.1804,9.9606,110.9724,34.3613,13.9343,7.2311,52732.9682,100.0,210.8831,47.9015
GPI_AMFR,IDC_LumA,134.2983,129.8164,34.5311,12.8276,98.7676,53.1804,10.4034,119.7768,48.2243,30.7973,11.4406,50488.2423,100.0,127.7341,80.115
GPI_AMFR,IDC_LumB,132.0201,93.6874,25.821,11.9683,98.7676,53.1804,10.9652,179.0308,43.425,35.0155,16.23,47901.4264,100.0,145.3513,67.4899
GPI_AMFR,ILC_LumA,113.9052,72.9511,24.6275,17.3424,98.7676,53.1804,15.5673,115.243,51.3711,24.9168,17.546,33740.7227,100.0,112.5951,59.1006
GRP_GRPR,IDC_Basal,1.2084,0.2489,4.1979,0.0,3.4509,1.8511,89.1432,1.9168,0.0,6.6589,0.0,7.1658,100.0,1.041,0.051
GRP_GRPR,IDC_Her2,3.9143,1.3004,34.1489,0.0,3.4509,1.8511,42.8535,2.6361,0.0,22.9976,0.0,14.9062,100.0,3.0455,0.121
GRP_GRPR,IDC_LumA,3.9709,2.9518,5.8608,9.9617,3.4509,1.8511,3.194,20.3239,5.0172,29.9968,50.9866,199.9931,100.0,8.601,3.3459
GRP_GRPR,IDC_LumB,1.619,4.2905,6.0376,7.308,3.4509,1.8511,5.5523,9.8386,5.1933,36.6909,44.4112,115.0481,100.0,3.7208,3.8995
GRP_GRPR,ILC_LumA,2.6339,1.8103,3.9726,13.9347,3.4509,1.8511,5.3223,11.2916,6.3498,17.031,59.7393,120.0199,100.0,5.8503,2.9253
GSTP1_TRAF2,IDC_Basal,550.4552,9.9899,22.3895,39.819,234.1602,5.841,5.5688,285.1247,17.7667,11.5973,20.6254,24560.5048,100.0,425.584,13.3512
GSTP1_TRAF2,IDC_Her2,57.7167,16.2677,7.3473,3.7521,234.1602,5.841,10.7029,406.6254,8.3075,51.7633,26.4344,12779.0181,100.0,101.1533,12.5961
GSTP1_TRAF2,IDC_LumA,29.1231,9.1211,2.4145,3.81,234.1602,5.841,12.4317,380.5954,14.393,31.5533,49.7905,11001.89,100.0,94.5169,11.5964
GSTP1_TRAF2,IDC_LumB,14.1338,10.2068,1.2,1.5174,234.1602,5.841,11.3767,446.8277,12.9066,37.9357,47.9702,12022.1096,100.0,51.8906,11.7111
GSTP1_TRAF2,ILC_LumA,62.1758,12.0457,7.0165,7.7625,234.1602,5.841,12.8135,304.621,13.3264,34.3763,38.0312,10674.1038,100.0,134.6994,12.8759
GZMB_IGF2R,IDC_Basal,0.0,16.6856,0.0,0.0,1.421,20.6501,0.7665,90.3226,25.3732,39.3679,59.8655,3828.1989,100.0,6.7909,21.2604
GZMB_IGF2R,IDC_Her2,0.0,20.8037,0.0,0.0,1.421,20.6501,2.7609,24.3445,21.6494,47.651,49.5881,1062.8418,100.0,3.4359,22.0958
GZMB_IGF2R,IDC_LumA,0.0,12.4926,0.0,0.0,1.421,20.6501,11.8793,6.3819,21.6149,32.2762,55.8446,247.0157,100.0,0.916,16.9616
GZMB_IGF2R,IDC_LumB,0.0,12.0574,0.0,0.0,1.421,20.6501,4.2824,18.4878,23.4185,32.5322,63.1854,685.2152,100.0,1.4753,16.7862
GZMB_IGF2R,ILC_LumA,0.0,11.4123,0.0,0.0,1.421,20.6501,11.0572,7.5232,19.9619,32.3527,56.59,265.3793,100.0,1.871,16.2256
HAS2_CD44,IDC_Basal,0.4223,117.8996,4.0334,8.7036,1.3009,141.2022,14.8816,2.3997,254.4151,22.9208,49.4606,1234.3464,100.0,1.001,171.6588
HAS2_CD44,IDC_Her2,0.3147,40.9878,1.6781,9.4285,1.3009,141.2022,23.8994,1.8414,230.2966,9.8198,55.1742,768.5973,100.0,0.786,97.9518
HAS2_CD44,IDC_LumA,0.246,199.77,3.8661,2.3073,1.3009,141.2022,14.451,3.1629,119.2256,49.7087,29.6669,1271.1235,100.0,1.051,161.2103
HAS2_CD44,IDC_LumB,0.2952,115.9948,5.0344,4.2545,1.3009,141.2022,27.0053,2.0247,98.0236,34.5276,29.1782,680.1998,100.0,0.751,109.319
HAS2_CD44,ILC_LumA,0.1202,200.4112,1.829,1.1418,1.3009,141.2022,13.9428,3.3626,125.1153,51.1523,31.9341,1317.4568,100.0,1.081,175.5575
HAS2_HMMR,IDC_Basal,0.4223,7.3896,6.6338,8.1186,1.3009,0.511,1.4132,2.3997,9.0436,37.6983,46.1361,47.0384,100.0,1.001,8.3507
HAS2_HMMR,IDC_Her2,0.3147,8.9569,8.5938,5.705,1.3009,0.511,2.0269,1.8414,5.9461,50.2895,33.3848,32.7966,100.0,0.786,7.195
HAS2_HMMR,IDC_LumA,0.246,5.7314,5.0538,1.9905,1.3009,0.511,2.3828,3.1629,2.2574,64.9799,25.5929,27.8977,100.0,1.051,4.0558
HAS2_HMMR,IDC_LumB,0.2952,11.5865,8.8857,3.62,1.3009,0.511,1.7268,2.0247,4.7203,60.9403,24.8272,38.4955,100.0,0.751,8.2558
HAS2_HMMR,ILC_LumA,0.1202,3.7581,2.1886,1.1524,1.3009,0.511,3.2198,3.3626,1.9787,61.2106,32.2285,20.6456,100.0,1.081,2.7209
HBEGF_EGFR,IDC_Basal,2.5257,6.7179,5.2899,6.4048,8.161,21.3113,54.2237,7.3606,8.1337,15.4163,18.6654,320.7466,100.0,3.8611,7.771
HBEGF_EGFR,IDC_Her2,2.0001,6.609,5.4294,2.2654,8.161,21.3113,71.4371,5.4241,2.7576,14.7244,6.1437,243.4595,100.0,3.1059,2.8911
HBEGF_EGFR,IDC_LumA,1.6561,0.026,0.0164,6.8895,8.161,21.3113,66.2733,6.4317,10.9174,0.0638,26.7569,262.4293,100.0,3.1307,1.8759
HBEGF_EGFR,IDC_LumB,1.6312,0.371,0.3097,2.6235,8.161,21.3113,88.9996,4.4862,3.1431,0.8516,7.2155,195.4171,100.0,2.4009,0.9109
HBEGF_EGFR,ILC_LumA,1.106,0.7177,0.2431,3.1693,8.161,21.3113,53.2569,14.0438,9.3582,3.0865,40.2441,326.5688,100.0,4.376,3.3959
HBEGF_ERBB4,IDC_Basal,2.5257,0.1196,1.1441,1.8137,8.161,2.8611,88.4226,7.3606,0.1896,3.3341,5.2855,26.4062,100.0,3.8611,0.081
HBEGF_ERBB4,IDC_Her2,2.0001,5.1924,16.7778,0.0,8.161,2.8611,37.7215,5.4241,0.0,45.5007,0.0,61.8986,100.0,3.1059,1.2509
HBEGF_ERBB4,IDC_LumA,1.6561,7.2169,11.2217,4.7656,8.161,2.8611,21.9227,6.4317,3.0648,43.5819,18.5081,106.5063,100.0,3.1307,5.0308
HBEGF_ERBB4,IDC_LumB,1.6312,7.855,17.0299,1.3596,8.161,2.8611,31.034,4.4862,0.6271,46.8373,3.7392,75.2372,100.0,2.4009,3.2857
HBEGF_ERBB4,ILC_LumA,1.106,10.2138,5.5341,0.9312,8.161,2.8611,11.4387,14.0438,1.7187,70.2714,11.8246,204.1235,100.0,4.376,3.8659
HEBP1_FPR3,IDC_Basal,46.3207,1.6655,1.1524,52.6669,53.1504,4.4309,3.5181,36.7185,76.1129,0.9135,41.7491,6694.16,100.0,40.4397,11.3114
HEBP1_FPR3,IDC_Her2,81.4244,4.4479,8.6783,63.5016,53.1504,4.4309,5.6432,25.0173,32.5467,2.6664,19.5106,4173.2778,100.0,42.5681,14.8542
HEBP1_FPR3,IDC_LumA,161.1404,1.9345,5.4244,75.7185,53.1504,4.4309,4.0982,29.3095,27.0028,0.9866,13.7723,5746.6108,100.0,67.7148,7.231
HEBP1_FPR3,IDC_LumB,205.6864,1.0812,0.6051,91.6487,53.1504,4.4309,0.6408,15.8421,163.7575,0.0466,7.0588,36751.9704,100.0,62.4963,11.6544
HEBP1_FPR3,ILC_LumA,114.3121,1.5019,4.3067,65.8656,53.1504,4.4309,5.9078,38.966,22.969,1.468,22.4518,3986.357,100.0,62.6221,6.3405
HGF_MET,IDC_Basal,0.0894,4.1011,0.474,1.3946,3.0609,13.1008,51.8618,2.213,12.0656,11.7374,34.5321,77.321,100.0,0.721,7.0812
HGF_MET,IDC_Her2,0.0855,4.68,0.6002,0.4931,3.0609,13.1008,60.1265,3.034,3.8447,21.2902,17.49,66.6929,100.0,1.1559,4.5498
HGF_MET,IDC_LumA,0.4401,0.2521,0.1197,4.5402,3.0609,13.1008,43.2708,4.918,9.5597,1.3376,50.7317,92.6725,100.0,1.7459,2.3309
HGF_MET,IDC_LumB,0.3259,1.5729,0.8884,1.1623,3.0609,13.1008,69.4922,4.5228,2.0578,12.3282,16.1289,57.7045,100.0,1.2209,1.246
HGF_MET,ILC_LumA,0.8853,0.4726,0.3949,8.7332,3.0609,13.1008,37.8417,5.1432,10.4534,2.294,50.7362,105.968,100.0,2.4708,3.1994
HLA-E_KLRC2,IDC_Basal,62.9468,0.0,0.0,6.1872,332.7907,0.181,5.6174,897.2667,1.0539,0.0,88.1953,1072.2482,100.0,226.2698,0.141
HLA-E_KLRC2,IDC_Her2,56.5482,0.0,0.0,6.849,332.7907,0.181,17.1002,627.9057,0.4266,0.0,76.0508,352.2337,100.0,181.17,0.121
HLA-E_KLRC2,IDC_LumA,54.1428,0.2437,2.4338,5.3998,332.7907,0.181,11.1119,560.2112,0.5406,25.1828,55.8716,542.0551,100.0,160.7862,0.191
HLA-E_KLRC2,IDC_LumB,42.8468,0.2597,1.2591,2.8282,332.7907,0.181,6.8153,933.9854,0.5834,27.4468,61.6505,883.7892,100.0,147.81,0.2459
HLA-E_KLRC2,ILC_LumA,48.1221,0.0,0.0,4.5468,332.7907,0.181,15.3211,848.1055,0.3714,0.0,80.1321,393.1347,100.0,225.0185,0.111
HLA-E_KLRD1,IDC_Basal,62.9468,0.0,0.0,6.2331,332.7907,1.3209,4.9186,897.2667,8.8498,0.0,88.8483,8937.3252,100.0,226.2698,1.561
HLA-E_KLRD1,IDC_Her2,56.5482,0.0,0.0,7.3345,332.7907,1.3209,11.2235,627.9057,5.0801,0.0,81.4419,3916.7006,100.0,181.17,1.1406
HLA-E_KLRD1,IDC_LumA,54.1428,0.0,0.0,7.2645,332.7907,1.3209,17.5702,560.2112,3.3569,0.0,75.1653,2501.9128,100.0,160.7862,0.7058
HLA-E_KLRD1,IDC_LumB,42.8468,0.0,0.0,4.076,332.7907,1.3209,7.0746,933.9854,5.911,0.0,88.8494,6213.6726,100.0,147.81,0.8709
HLA-E_KLRD1,ILC_LumA,48.1221,0.0,0.0,4.5616,332.7907,1.3209,15.0455,848.1055,2.7696,0.0,80.393,2921.7567,100.0,225.0185,0.901
HLA-G_KLRD1,IDC_Basal,0.0,0.0,0.0,0.0,0.241,1.3209,0.5832,6.1315,8.8498,0.0,99.4168,54.5809,100.0,0.891,1.561
HLA-G_KLRD1,IDC_Her2,0.4884,0.0,0.0,38.4087,0.241,1.3209,4.9276,0.7206,5.0801,0.0,56.6637,6.4603,100.0,0.4609,1.1406
HLA-G_KLRD1,IDC_LumA,0.1625,0.0,0.0,16.2224,0.241,1.3209,9.4685,0.7442,3.3569,0.0,74.3091,3.3621,100.0,0.221,0.7058
