id,type,abscnseq,ascat,estimate,purbayes
TCGA-13-1501-01,OV,0.57,0.62,0.854579365638,0.5658777
TCGA-HD-7754-01,HNSC,0.68,0.73,0.791769097628,0.6505386
TCGA-75-7025-01,LUAD,0.32,0.32,0.64914602009,0.5147961
TCGA-DU-A5TU-01,LGG,0.67,0.63,0.811426805936,0.7958703
TCGA-AN-A0AT-01,BRCA,0.53,0.48,0.856321330053,0.9854581
TCGA-IB-7890-01,PAAD,0.5,0.21,0.587281933293,0.5835075
TCGA-ZF-A9RE-01,BLCA,0.65,,0.972876321475,0.7647284
TCGA-A6-6142-01,CRC,0.45,0.37,0.761201892247,0.6919559
TCGA-RD-A7BT-01,STAD,0.42,,0.89911485195,0.5000112
TCGA-KN-8436-01,KICH,0.87,0.8,0.953382488218,0.9358546
TCGA-V1-A9O5-01,PRAD,0.5,,0.836140499571,0.3321391
TCGA-30-1862-01,OV,1.0,0.69,0.826163731988,0.7287918
TCGA-5P-A9KC-01,KIRP,0.39,,0.825677762969,0.5181406
TCGA-KK-A8I4-01,PRAD,0.21,,0.713377469764,0.1843545
TCGA-E2-A15F-01,BRCA,0.74,0.44,0.850074062304,0.2069545
TCGA-D1-A165-01,UCEC,0.37,0.57,,0.6501941
TCGA-DB-A4XG-01,LGG,0.53,0.73,0.990722763366,0.9922897
TCGA-63-5128-01,LUSC,0.7,0.68,0.894474739102,0.9989172
TCGA-BH-A8G0-01,BRCA,0.32,,0.54667773431,0.2098691
TCGA-56-A5DS-01,LUSC,0.31,0.27,0.785902462169,0.2850357
TCGA-EO-A3AY-01,UCEC,0.31,0.74,0.797771349587,0.6661772
TCGA-RP-A694-06,SKCM,0.47,0.66,0.815533776327,0.9974671
TCGA-G6-A8L6-01,KIRC,0.52,,0.62329185675,0.6284655
TCGA-ER-A199-06,SKCM,0.35,0.22,0.626129240635,0.3276322
TCGA-78-8660-01,LUAD,0.3,0.31,0.648918144016,0.2777603
TCGA-DD-AADL-01,LIHC,0.61,,0.940266389599,0.775502
TCGA-P5-A780-01,LGG,0.51,0.54,0.88538949682,0.3754213
TCGA-KK-A8ID-01,PRAD,0.4,,0.955409786726,0.7607393
TCGA-WA-A7GZ-01,HNSC,0.46,,0.906833847094,0.5806729
TCGA-D3-A8GS-06,SKCM,0.36,,0.723163019073,0.4487563
TCGA-63-A5MR-01,LUSC,0.35,0.46,0.87602583748,0.3857434
TCGA-AN-A0XP-01,BRCA,0.6,0.68,0.808446561356,0.6476363
TCGA-EJ-A7NG-01,PRAD,0.24,,0.903087785899,0.1309595
TCGA-EJ-5524-01,PRAD,0.61,0.48,0.822919389132,0.5228232
TCGA-EB-A4XL-01,SKCM,0.94,0.63,0.798838596617,
TCGA-AN-A0XN-01,BRCA,0.48,0.48,0.548626087634,0.3625328
TCGA-BR-A4J9-01,STAD,0.2,0.36,0.68802244008,0.1929445
TCGA-CC-A8HT-01,LIHC,0.34,,0.861043133692,0.4805178
TCGA-XF-A8HC-01,BLCA,0.93,,0.990898988224,0.661993
TCGA-DU-A7TC-01,LGG,0.39,,0.963403926857,0.880988
TCGA-12-1088-01,GBM,0.54,0.49,,0.8007691
TCGA-85-8048-01,LUSC,0.29,0.24,0.541710643953,0.2049081
TCGA-2Y-A9GV-01,LIHC,0.58,,0.786807399952,0.5888699
TCGA-EW-A1P5-01,BRCA,0.52,0.55,0.756299880793,0.4819121
TCGA-33-4583-01,LUSC,0.45,0.49,0.872921022393,0.998059
TCGA-ET-A2MZ-01,THCA,0.32,0.41,0.86248842727,0.4442747
TCGA-39-5021-01,LUSC,0.48,0.39,0.73039206367,0.4180361
TCGA-BR-4253-01,STAD,0.66,0.4,0.510776243928,0.4219259
TCGA-78-7153-01,LUAD,0.65,0.51,0.844604972588,0.5946782
TCGA-A8-A0A1-01,BRCA,0.44,0.63,0.568257449946,0.5626422
TCGA-HW-7489-01,LGG,0.3,0.51,0.945033940953,0.977749
TCGA-DJ-A2PQ-01,THCA,0.37,0.43,0.911541443351,0.7561462
TCGA-IN-A7NU-01,STAD,0.63,,0.724026461294,0.5097705
TCGA-4A-A93Y-01,KIRP,0.28,,0.379866610505,0.09804946
TCGA-G9-7519-01,PRAD,0.21,0.58,0.915644764534,0.4828868
TCGA-B0-5699-01,KIRC,0.62,0.69,0.714909193913,0.6674543
TCGA-CV-6441-01,HNSC,0.65,0.67,0.953942130661,0.9946457
TCGA-AR-A1AK-01,BRCA,0.75,0.49,0.598477945383,0.4243452
TCGA-23-2643-01,OV,0.76,0.75,,0.5606032
TCGA-4Z-AA81-01,BLCA,0.5,,0.875776833294,0.8752091
TCGA-B0-5081-01,KIRC,0.32,0.5,0.384939440996,0.205235
TCGA-GU-A767-01,BLCA,0.41,0.33,0.885300932099,0.2636308
TCGA-A7-A5ZV-01,BRCA,1.0,0.7,0.826939556159,0.8114363
TCGA-ET-A39N-01,THCA,0.33,1.0,0.902260389088,0.08893079
TCGA-EL-A3TA-01,THCA,0.3,0.33,0.742380409455,0.1835203
TCGA-A5-A1OF-01,UCEC,0.52,0.38,,
TCGA-CG-4442-01,STAD,0.31,0.78,0.844073214181,
TCGA-FJ-A3Z9-01,BLCA,0.39,0.91,0.982078190844,0.7933565
TCGA-C5-A1BK-01,CESC,0.39,0.45,0.688009542955,0.4032765
TCGA-D7-8570-01,STAD,0.37,0.31,0.49843080902,0.2953895
TCGA-33-6738-01,LUSC,0.48,0.34,0.887196980058,0.4634211
TCGA-EE-A3JA-06,SKCM,0.69,0.73,0.713787021292,0.9984752
TCGA-CH-5737-01,PRAD,0.32,0.7,0.95975685039,0.648304
TCGA-EM-A4FF-01,THCA,0.28,0.36,0.799183703095,0.331172
TCGA-BH-A0B7-01,BRCA,0.29,0.25,0.589177919438,0.1583162
TCGA-05-4395-01,LUAD,0.6,0.6,0.77414261251,0.9974405
TCGA-VR-A8Q7-01,ESCA,0.46,,0.852970348853,0.5536519
TCGA-FS-A1Z7-06,SKCM,0.47,0.59,0.67728788007,0.9964898
TCGA-XV-AB01-06,SKCM,0.49,,0.740806285435,0.826115
TCGA-BT-A42C-01,BLCA,0.61,0.53,0.968182059567,0.8190919
TCGA-AX-A1CC-01,UCEC,0.61,0.2,,0.1925435
TCGA-EO-A22T-01,UCEC,0.25,0.39,,0.3728852
TCGA-E2-A14T-01,BRCA,0.58,0.59,0.826507718206,0.3793827
TCGA-28-1752-01,GBM,0.68,0.52,,0.2986348
TCGA-AG-3592-01,CRC,1.0,0.65,0.868791121983,0.992162
TCGA-DD-A39Y-01,LIHC,0.46,0.72,0.917364194317,0.05149854
TCGA-GN-A265-06,SKCM,0.38,0.27,0.436237635922,0.2309091
TCGA-90-7766-01,LUSC,0.75,0.56,0.794798678029,0.5349137
TCGA-44-6778-01,LUAD,0.49,0.27,0.468466078146,0.3708322
TCGA-ED-A627-01,LIHC,0.49,0.42,0.59844440891,0.08911975
TCGA-ZF-AA58-01,BLCA,0.3,,0.533933966496,0.2956289
TCGA-E2-A1II-01,BRCA,0.4,0.46,0.603180703116,0.3513349
TCGA-IP-7968-01,STAD,0.69,0.69,0.752568863007,0.9978461
TCGA-19-5950-01,GBM,0.66,0.74,,0.7764962
TCGA-VQ-A923-01,STAD,0.35,,0.648016908653,0.4256685
TCGA-BR-7196-01,STAD,0.22,1.0,0.544620973217,0.1977376
TCGA-EM-A3AI-01,THCA,0.37,0.42,0.935860995842,0.8442533
TCGA-M8-A5N4-01,PAAD,0.23,0.37,0.638194031027,0.2027496
TCGA-L9-A5IP-01,LUAD,0.6,,0.817377917,0.9970231
TCGA-AR-A2LL-01,BRCA,0.61,0.51,0.770877381231,0.4473002
TCGA-E9-A54Y-01,BRCA,0.73,0.61,0.905173037615,0.6992778
TCGA-06-0168-01,GBM,0.5,0.61,0.704482876747,0.6231664
TCGA-NI-A8LF-01,LIHC,0.58,,0.871374571797,0.5139326
TCGA-2H-A9GO-01,ESCA,0.41,,0.965061320803,0.9874158
TCGA-HT-7873-01,LGG,0.98,0.68,0.91800041662,0.7980787
TCGA-55-7283-01,LUAD,0.37,0.42,0.750147080749,0.2906791
TCGA-F7-A50J-01,HNSC,0.31,,0.818902548284,0.2553669
TCGA-EB-A5VU-01,SKCM,0.49,0.61,0.88087635364,
TCGA-X7-A8D9-01,THYM,0.35,,0.630329824134,0.2131547
TCGA-D1-A16J-01,UCEC,0.74,0.52,,0.6917237
TCGA-AG-3887-01,CRC,0.63,0.81,,0.9672422
TCGA-C8-A12V-01,BRCA,0.28,1.0,0.461555604548,0.1385449
TCGA-DD-A4NP-01,LIHC,0.62,1.0,0.875076229512,0.6139824
TCGA-BH-A0DV-01,BRCA,0.32,0.37,0.574871681443,0.2708598
TCGA-D3-A51E-06,SKCM,0.73,0.72,0.760187376854,0.7106026
TCGA-4V-A9QR-01,THYM,0.29,,0.708457384326,0.146371
TCGA-DK-A2I1-01,BLCA,0.62,0.54,0.672858936759,0.5099314
TCGA-CZ-5470-01,KIRC,0.45,0.55,0.588649718441,0.5837179
TCGA-D6-6824-01,HNSC,0.42,1.0,0.614617405846,0.1256321
TCGA-G7-6792-01,KIRP,0.37,,0.852235581407,0.7083743
TCGA-AX-A3FX-01,UCEC,0.64,0.63,0.862214921999,0.490732
TCGA-60-2721-01,LUSC,0.34,0.52,0.660786605462,0.4611992
TCGA-CH-5740-01,PRAD,0.35,0.66,0.920671439433,0.5856465
TCGA-SX-A7SR-01,KIRP,0.3,,0.832932532754,0.6809623
TCGA-T9-A92H-01,CRC,0.71,,0.952214101211,0.7779881
TCGA-FI-A2D5-01,UCEC,0.29,1.0,,0.5183063
TCGA-FZ-5923-01,PAAD,0.37,0.26,,0.1970151
TCGA-EE-A2ME-06,SKCM,0.2,1.0,0.35047268008,0.1300626
TCGA-86-7711-01,LUAD,0.37,0.35,0.633756831558,0.3390756
TCGA-ZB-A96I-01,THYM,0.5,,0.635489340841,0.484207
TCGA-RC-A6M4-01,LIHC,0.89,0.77,0.955603051785,0.8882397
TCGA-CE-A13K-01,THCA,0.41,0.51,0.853446936851,0.7197337
TCGA-EL-A3H7-01,THCA,0.29,1.0,0.709246183788,0.6331352
TCGA-85-8277-01,LUSC,0.55,0.53,0.850819850307,0.998305
TCGA-AG-A00C-01,CRC,0.68,0.78,,0.9979614
TCGA-HU-8610-01,STAD,0.33,0.32,0.641868867061,0.2562246
TCGA-E7-A677-01,BLCA,0.63,0.85,0.907815012202,0.8419883
TCGA-FI-A2D6-01,UCEC,0.43,0.87,,0.8639121
TCGA-G3-A3CJ-01,LIHC,0.68,0.76,0.877538337248,
TCGA-BJ-A3PU-01,THCA,0.35,0.66,0.864692374944,0.5870671
TCGA-CG-4474-01,STAD,0.23,0.25,0.593580532987,0.4016992
TCGA-DK-A3IT-01,BLCA,0.45,0.45,0.819138932593,0.4856722
TCGA-EE-A29T-06,SKCM,0.35,0.35,0.682479667797,0.39956
TCGA-DD-A11C-01,LIHC,0.69,0.67,0.816198302937,0.8672747
TCGA-66-2785-01,LUSC,0.43,0.4,0.631524984834,0.6651044
TCGA-CR-6477-01,HNSC,0.44,0.32,0.663616570058,0.3555917
TCGA-FI-A2CY-01,UCEC,0.65,0.77,,0.7818867
TCGA-61-1907-01,OV,0.78,0.7,0.79860724845,0.9981397
TCGA-RB-A7B8-01,PAAD,0.2,,0.606783375046,0.2788198
TCGA-CV-7183-01,HNSC,0.33,0.65,0.895955336495,0.4862175
TCGA-3A-A9IN-01,PAAD,0.4,,0.803401328265,0.9183257
TCGA-D7-A4YY-01,STAD,0.71,0.67,0.697210788998,0.6974151
TCGA-VR-A8EY-01,ESCA,0.74,,0.928535809939,0.7872382
TCGA-AJ-A23O-01,UCEC,0.44,0.65,,0.4894882
TCGA-56-8625-01,LUSC,0.38,0.63,0.439148599416,0.3524032
TCGA-BR-8590-01,STAD,0.32,0.27,0.597617137552,0.2042035
TCGA-CM-6171-01,CRC,0.58,0.78,0.885045919209,0.7894015
TCGA-EL-A3CV-01,THCA,0.25,0.32,0.534245511006,0.3009198
TCGA-FV-A4ZQ-01,LIHC,0.78,0.58,0.774713324988,0.9922365
TCGA-S2-AA1A-01,LUAD,0.38,,0.532515738658,0.3157837
TCGA-PG-A916-01,UCEC,0.46,,0.911169801588,0.8075056
TCGA-WN-AB4C-01,KIRP,0.35,,0.761835268288,0.5213682
TCGA-EI-6885-01,CRC,0.7,0.51,0.793586281158,0.9960703
TCGA-LL-A50Y-01,BRCA,0.56,0.74,0.763439112621,0.7740244
TCGA-BH-A0GZ-01,BRCA,0.5,0.67,0.7869569212,0.6231015
TCGA-13-0913-01,OV,0.77,0.85,,0.8812502
TCGA-AA-3980-01,CRC,,0.46,,
TCGA-57-1586-01,OV,0.95,0.7,0.929589059377,0.8666475
TCGA-BH-A1FD-01,BRCA,0.71,0.68,0.785253385799,0.8972583
TCGA-86-8279-01,LUAD,0.59,0.44,0.771865562298,0.9993663
TCGA-EJ-5499-01,PRAD,0.34,0.47,0.881848359438,0.4349695
TCGA-DJ-A3VA-01,THCA,0.27,0.35,0.886138793933,0.6200851
TCGA-CV-7099-01,HNSC,0.32,0.51,0.79687027132,0.5896211
TCGA-BJ-A0Z2-01,THCA,0.32,0.85,0.94574552367,0.8191612
TCGA-29-1695-01,OV,0.53,0.62,0.693028460747,0.4799148
TCGA-CN-5370-01,HNSC,0.47,0.43,0.528405990732,0.3953066
TCGA-VN-A88Q-01,PRAD,0.41,,0.95309555903,0.5831174
TCGA-DJ-A2Q4-01,THCA,0.38,1.0,0.859962456709,0.7953473
TCGA-EJ-7315-01,PRAD,0.31,0.61,0.751596278324,0.5995104
TCGA-CV-A468-01,HNSC,0.2,1.0,0.577562826358,0.1223711
TCGA-EB-A3XF-01,SKCM,0.56,0.7,0.81383589078,
TCGA-EJ-7330-01,PRAD,0.39,0.36,0.906518431166,0.1995408
TCGA-G2-A3IE-01,BLCA,0.61,0.66,0.93594543794,0.6296666
TCGA-91-6849-01,LUAD,0.57,0.6,0.684307572797,0.583586
TCGA-UZ-A9PO-01,KIRP,0.3,,0.821210005298,0.569209
TCGA-CZ-5455-01,KIRC,0.46,0.52,0.526398036562,0.9406725
TCGA-V1-A9ZG-01,PRAD,0.26,,0.878605225919,0.2781877
TCGA-E2-A15A-01,BRCA,0.94,0.47,0.723045424183,0.4919535
TCGA-DU-8158-01,LGG,0.44,0.39,0.782165751055,0.557166
TCGA-CV-7180-01,HNSC,0.43,0.41,0.9257271443,0.3185178
TCGA-CV-A45V-01,HNSC,0.29,0.29,0.766683955898,0.4279802
TCGA-EM-A2P3-01,THCA,0.27,0.32,0.79791802736,0.6116527
TCGA-KQ-A41R-01,BLCA,0.6,,0.948767579904,0.873888
TCGA-BG-A0M8-01,UCEC,0.43,0.36,,0.9876831
TCGA-D1-A168-01,UCEC,0.5,0.59,,0.7859657
TCGA-06-0646-01,GBM,0.63,0.75,0.748727968872,0.7786722
TCGA-B0-4811-01,KIRC,0.37,0.35,0.716764021069,0.5301915
TCGA-L5-A4OH-01,ESCA,0.61,0.58,0.954498052926,0.4702767
TCGA-EL-A4KD-01,THCA,0.26,0.62,0.814972843116,0.6731152
TCGA-EE-A2M7-06,SKCM,0.48,0.43,0.755549015226,0.8538854
TCGA-98-A539-01,LUSC,0.51,0.46,0.807377053869,0.4102552
TCGA-BG-A0VV-01,UCEC,0.65,0.61,,0.9798493
TCGA-G3-A7M5-01,LIHC,0.66,,0.882665556071,0.7680206
TCGA-55-6986-01,LUAD,0.28,0.39,0.756750536812,0.2667918
TCGA-D3-A2JP-06,SKCM,0.63,0.55,0.675058955506,0.6695887
TCGA-ER-A19W-06,SKCM,0.38,0.24,0.479387612148,0.3428404
TCGA-CL-5917-01,CRC,0.78,0.72,0.928121234377,0.9936903
TCGA-KK-A6E3-01,PRAD,0.22,0.41,0.820130476076,0.13592
TCGA-HU-8238-01,STAD,0.57,0.49,0.777676059235,0.5248661
TCGA-ER-A3EV-06,SKCM,0.67,0.64,0.841898605673,0.9895772
TCGA-77-6842-01,LUSC,0.46,0.43,0.611286402175,0.7224887
TCGA-VM-A8CH-01,LGG,0.34,,0.881549047633,0.8489229
TCGA-24-1844-01,OV,0.49,0.76,0.960319070569,0.9845122
TCGA-D1-A17D-01,UCEC,0.32,1.0,,0.6809317
TCGA-D8-A1JT-01,BRCA,0.72,0.74,0.860242595034,0.709034
TCGA-A8-A09G-01,BRCA,0.76,0.59,0.754934695786,0.5445572
TCGA-44-2668-01,LUAD,,,0.515871793408,
TCGA-4Z-AA7O-01,BLCA,0.63,,0.846117032443,0.7647968
TCGA-A3-3316-01,KIRC,0.32,0.42,0.552903106126,0.5769162
TCGA-EW-A6SC-01,BRCA,0.56,0.61,0.692292098128,0.4451744
TCGA-A8-A0AB-01,BRCA,0.78,0.73,0.91620137756,0.8695911
TCGA-DU-7292-01,LGG,0.53,0.5,0.949536194532,0.9861725
TCGA-A4-A57E-01,KIRP,0.66,,0.860064039903,0.7978492
TCGA-50-5066-01,LUAD,0.35,0.24,0.485957516671,0.2763934
TCGA-55-8090-01,LUAD,0.44,0.32,0.736915399408,0.5198473
TCGA-CH-5765-01,PRAD,0.37,0.73,0.962912969377,0.7181277
TCGA-J7-6720-01,KIRP,0.49,,0.728232160237,0.6514735
TCGA-HT-7480-01,LGG,0.38,0.69,0.971043592386,0.29728
TCGA-DO-A2HM-01,THCA,0.22,1.0,0.509902136391,0.1678909
TCGA-XF-A9T4-01,BLCA,0.71,,0.8533963585,0.7525634
TCGA-VQ-A8DZ-01,STAD,0.66,,0.863472544177,0.9730078
TCGA-AA-3696-01,CRC,0.4,0.81,,0.838841
TCGA-SX-A7SO-01,KIRP,0.32,,0.917677182133,0.854366
TCGA-AX-A2H4-01,UCEC,0.48,0.52,0.658403284837,0.5125154
TCGA-UY-A78K-01,BLCA,0.59,,0.734689563686,0.6839256
TCGA-Q1-A73S-01,CESC,0.86,,0.957413021325,0.7476382
TCGA-DD-AADO-01,LIHC,0.55,,0.785941535671,0.8358863
TCGA-AA-A02Y-01,CRC,0.59,0.76,0.947766487649,0.7005556
TCGA-DV-5566-01,KIRC,0.66,0.41,0.729888392694,0.5335603
TCGA-S9-A7IZ-01,LGG,0.35,,0.899196493929,0.6698761
TCGA-KN-8435-01,KICH,0.87,0.88,0.964921102358,0.8498584
TCGA-VQ-AA6B-01,STAD,0.51,,0.925367391676,0.9751298
TCGA-R6-A6KZ-01,ESCA,0.4,0.29,0.841595577284,0.5214757
TCGA-VS-A8Q8-01,CESC,0.57,,0.795010662613,0.6907627
TCGA-4V-A9QM-01,THYM,0.53,,0.620451941491,0.3364386
TCGA-MT-A51W-01,HNSC,0.39,0.24,0.856242528919,0.2567824
TCGA-2Y-A9H2-01,LIHC,0.49,,0.869896456646,0.8254388
TCGA-DC-4745-01,CRC,0.67,0.73,0.875714638147,0.8050394
TCGA-CC-5258-01,LIHC,0.92,0.5,0.843507219124,0.701246
TCGA-BP-5201-01,KIRC,0.47,0.59,0.635992295043,0.6496756
TCGA-JW-AAVH-01,CESC,0.63,,0.947454143926,0.9922929
TCGA-98-A53J-01,LUSC,0.51,0.58,0.910241563195,0.9642904
TCGA-FS-A1ZP-06,SKCM,0.75,0.78,0.730639280158,0.7571122
TCGA-AG-4015-01,CRC,0.7,0.78,,0.9947101
TCGA-GN-A4U8-06,SKCM,0.37,0.52,0.696541835745,0.952814
TCGA-DD-AACV-01,LIHC,0.96,,0.962687427438,0.9140109
TCGA-04-1646-01,OV,0.68,0.83,,0.9889515
TCGA-90-7769-01,LUSC,0.65,0.6,0.936670102814,0.9992172
TCGA-76-6662-01,GBM,0.38,0.55,,0.4863808
TCGA-IQ-A61J-01,HNSC,0.39,0.27,0.743395462804,0.4086112
TCGA-HC-A6AL-01,PRAD,0.4,0.48,0.859614473701,0.6695233
TCGA-85-7843-01,LUSC,0.53,0.36,0.770777703569,0.9920823
TCGA-F5-6863-01,CRC,0.57,0.69,0.939320775843,0.8583745
TCGA-62-A46U-01,LUAD,0.28,0.26,0.54915040097,0.2822705
TCGA-CF-A1HR-01,BLCA,0.34,0.42,0.879344296674,0.5992993
TCGA-B9-5156-01,KIRP,0.39,,0.781039086472,0.596779
TCGA-B9-4116-01,KIRP,0.69,,0.886177272265,0.6679664
TCGA-GF-A6C8-06,SKCM,0.47,0.65,0.78843447423,0.6479662
TCGA-E1-A7YV-01,LGG,0.61,,0.973574789328,0.7639757
TCGA-EL-A3T2-01,THCA,0.28,0.71,0.946701693158,0.7242337
TCGA-S5-A6DX-01,BLCA,0.38,0.39,0.63984385772,0.6253545
TCGA-14-0790-01,GBM,0.77,0.83,0.929401337192,0.8715258
TCGA-D1-A17Q-01,UCEC,0.5,0.24,,0.8669499
TCGA-D8-A1JI-01,BRCA,0.75,0.68,0.873370317008,0.6845377
TCGA-X7-A8M5-01,THYM,0.48,,0.624861036566,0.4541427
TCGA-38-6178-01,LUAD,0.46,0.37,0.743779118835,0.8500001
TCGA-DB-A4XC-01,LGG,0.46,0.61,0.895387967199,0.4501148
TCGA-50-5935-01,LUAD,0.46,0.6,0.701597499468,0.4457868
TCGA-MT-A67G-01,HNSC,0.37,0.38,,0.1782926
TCGA-A8-A0A6-01,BRCA,0.44,0.46,0.616360062842,0.4173372
TCGA-FE-A22Z-01,THCA,0.56,0.61,0.83271816004,0.7489817
TCGA-02-0055-01,GBM,0.42,0.49,0.562113187357,0.6425278
TCGA-EA-A5ZE-01,CESC,0.93,0.61,0.71119234761,0.6943652
TCGA-BG-A0MQ-01,UCEC,0.39,1.0,,0.8353878
TCGA-EY-A1GJ-01,UCEC,0.89,0.84,,0.7783623
TCGA-D6-A6EN-01,HNSC,0.34,0.53,0.70180340425,0.5092634
TCGA-CN-4734-01,HNSC,,0.33,0.689831521648,
TCGA-YL-A8SF-01,PRAD,0.67,,0.857791685194,0.7149282
TCGA-EM-A3FP-01,THCA,0.48,0.63,0.779581073227,0.5838365
TCGA-D8-A1Y3-01,BRCA,0.75,0.66,0.728623293172,0.9807601
TCGA-44-8119-01,LUAD,0.54,0.46,0.64136623176,0.9992834
TCGA-AP-A05A-01,UCEC,0.85,0.85,,0.8435742
TCGA-JY-A93C-01,ESCA,0.65,,0.863847855997,0.5991824
TCGA-P4-AAVO-01,KIRP,0.65,,0.932304300213,0.7159343
TCGA-DB-A64W-01,LGG,0.67,0.81,0.996285671095,0.7914701
TCGA-58-8393-01,LUSC,0.31,0.4,0.645977269383,0.3782965
TCGA-HC-7212-01,PRAD,0.32,0.57,0.929459598025,0.9812466
TCGA-AG-3906-01,CRC,,,,
TCGA-A8-A081-01,BRCA,0.68,0.65,0.778663617874,0.4170831
TCGA-GC-A3RD-01,BLCA,0.61,0.49,0.928417444938,0.5246208
TCGA-38-7271-01,LUAD,0.2,0.4,0.378756779442,0.1079622
TCGA-EO-A3KU-01,UCEC,0.74,0.68,0.94281781706,0.5357596
TCGA-IQ-7632-01,HNSC,0.65,0.23,0.920540609407,0.1941706
TCGA-37-3792-01,LUSC,0.42,0.34,0.495952914093,0.5476811
TCGA-HU-A4GX-01,STAD,0.31,0.47,0.761895956028,
TCGA-CE-A484-01,THCA,0.33,0.78,0.89651462265,0.8839647
TCGA-A8-A07F-01,BRCA,0.94,0.72,0.78633889645,0.9767849
TCGA-AR-A2LR-01,BRCA,0.76,0.7,0.785966039166,0.9185776
TCGA-EE-A2A0-06,SKCM,0.23,0.23,0.428471969971,0.3466816
TCGA-43-6771-01,LUSC,0.48,0.43,0.744188630515,0.4246287
TCGA-CN-6997-01,HNSC,0.78,0.77,0.89002872309,0.9967584
TCGA-VQ-A8PP-01,STAD,0.3,,0.787465524908,
TCGA-VP-AA1N-01,PRAD,0.52,,0.851235688484,0.6788398
TCGA-ER-A3ET-06,SKCM,0.58,0.58,0.681708379181,0.5558345
TCGA-06-0240-01,GBM,0.35,0.67,,0.7499643
TCGA-HT-7608-01,LGG,0.54,0.74,0.909921278653,0.6299637
TCGA-04-1516-01,OV,0.62,0.63,,0.6594628
TCGA-CJ-6027-01,KIRC,0.29,0.57,0.553557236864,0.4829956
TCGA-G2-A2EC-01,BLCA,,0.52,0.743516406836,
TCGA-3A-A9IJ-01,PAAD,0.76,,0.948245004061,0.6407357
TCGA-EY-A4KR-01,UCEC,0.44,0.6,0.75704872424,0.2574054
TCGA-G7-A8LD-01,KIRP,0.63,,0.93263304934,0.8640378
TCGA-43-6773-01,LUSC,0.2,1.0,0.476966249032,0.1779114
TCGA-BH-A0BV-01,BRCA,0.53,0.54,0.665552573332,0.6880891
TCGA-X8-AAAR-01,ESCA,0.98,,0.815290188061,0.9928687
TCGA-CS-6669-01,LGG,0.61,1.0,0.984059388833,0.10178347
TCGA-G2-A2ES-01,BLCA,0.53,0.52,0.783591653601,0.9970036
TCGA-13-1405-01,OV,0.51,0.65,0.798802602427,0.5545347
TCGA-OL-A5RU-01,BRCA,0.28,0.4,0.673029302184,0.3842986
TCGA-FJ-A3ZE-01,BLCA,0.88,0.8,0.99140987268,0.8976114
TCGA-28-5208-01,GBM,0.81,0.77,0.800161716222,0.8699273
TCGA-DW-7838-01,KIRP,0.4,,0.680313563743,0.3296764
TCGA-61-1904-01,OV,0.84,0.53,,0.7451574
TCGA-DD-AAEH-01,LIHC,0.42,,0.732050436623,0.6398829
TCGA-5B-A90C-01,UCEC,0.79,,0.947372759551,0.6686008
TCGA-B6-A1KN-01,BRCA,0.6,0.46,0.811171639376,0.4679036
TCGA-BR-6802-01,STAD,0.29,0.2,0.705301743711,
TCGA-DE-A4M8-01,THCA,0.35,0.24,0.564230702224,0.2606319
TCGA-ZF-A9R9-01,BLCA,0.79,,0.748268337879,0.8682995
TCGA-JY-A6FG-01,ESCA,0.46,,0.926031304844,0.7288186
TCGA-FC-A4JI-01,PRAD,0.52,0.6,0.960938074775,0.5501984
TCGA-UF-A7J9-01,HNSC,0.36,,0.742284818096,0.9343492
TCGA-BQ-7053-01,KIRP,0.55,,0.832184984765,0.6555813
TCGA-FP-7735-01,STAD,0.82,0.48,0.754509398464,0.8873546
TCGA-43-6770-01,LUSC,0.52,0.62,0.800054723808,0.5921551
TCGA-06-0213-01,GBM,0.36,0.58,,0.5925495
TCGA-AR-A1AV-01,BRCA,0.61,0.58,0.826025115747,0.9946806
TCGA-A2-A04Q-01,BRCA,0.24,0.25,0.468754084718,0.06894303
TCGA-D7-A6F0-01,STAD,0.68,0.54,0.833186876662,0.9973985
TCGA-DJ-A3V8-01,THCA,0.29,0.39,0.877563362072,0.6324745
TCGA-55-7816-01,LUAD,,,0.452243957812,
TCGA-AA-3855-01,CRC,0.45,0.41,,0.6051951
TCGA-MH-A857-01,KIRP,0.29,,0.933684764595,0.6232958
TCGA-F1-A448-01,STAD,0.2,1.0,0.630205139631,0.2098262
TCGA-EM-A2CU-01,THCA,0.28,0.33,0.748809145731,0.3544851
TCGA-E9-A3X8-01,BRCA,0.33,0.22,0.612392757441,0.2732682
TCGA-CR-7395-01,HNSC,0.25,0.28,0.61369109756,0.2281563
TCGA-59-2350-01,OV,0.72,0.75,0.907769671777,0.7774711
TCGA-12-0670-01,GBM,0.37,0.82,,0.8201194
TCGA-97-7941-01,LUAD,0.22,0.39,0.738953049849,0.2333573
TCGA-B6-A0X1-01,BRCA,0.68,0.68,0.815921955427,0.9916008
TCGA-BD-A3EP-01,LIHC,0.37,0.5,0.707167685452,0.507288
TCGA-AR-A24V-01,BRCA,0.57,0.45,0.623053677086,0.6796907
TCGA-EA-A556-01,CESC,0.61,0.56,0.883242824184,0.8011136
TCGA-KR-A7K8-01,LIHC,0.32,,0.716605792559,0.2034155
TCGA-CM-4751-01,CRC,0.32,0.49,0.807264873665,0.4729531
TCGA-EY-A547-01,UCEC,0.92,0.85,0.958304624748,0.8674758
