,Purity,type
TCGA-D9-A148-06,0.645729316907,SKCM
TCGA-D9-A149-06,0.540935499062,SKCM
TCGA-D9-A1JW-06,0.552285989175,SKCM
TCGA-D9-A1JX-06,0.678232791187,SKCM
TCGA-D9-A1X3-06,0.86719083593,SKCM
TCGA-D9-A3Z1-06,0.381421636311,SKCM
TCGA-D9-A3Z3-06,0.552867247208,SKCM
TCGA-D9-A4Z6-06,0.726955484484,SKCM
TCGA-D9-A6E9-06,0.33909105,SKCM
TCGA-D9-A6EA-06,0.802752942653,SKCM
TCGA-D9-A6EC-06,0.856264413128,SKCM
TCGA-D9-A6EG-06,0.832670218311,SKCM
TCGA-DA-A1HV-06,0.538133422786,SKCM
TCGA-DA-A1HW-06,0.501878745997,SKCM
TCGA-DA-A1HY-06,0.682346274616,SKCM
TCGA-DA-A1I0-06,0.419725757697,SKCM
TCGA-DA-A1I1-06,0.532848490987,SKCM
TCGA-DA-A1I2-06,0.671264546147,SKCM
TCGA-DA-A1I4-06,0.421742339953,SKCM
TCGA-DA-A1I5-06,0.477795222177,SKCM
TCGA-DA-A1I7-06,0.57325824408,SKCM
TCGA-DA-A1I8-06,0.696412900362,SKCM
TCGA-DA-A1IA-06,0.843639359807,SKCM
TCGA-DA-A1IB-06,0.313832253317,SKCM
TCGA-DA-A1IC-06,0.734592512141,SKCM
TCGA-DA-A3F2-06,0.325402930398,SKCM
TCGA-DA-A3F3-06,0.838168620424,SKCM
TCGA-DA-A3F5-06,0.631827092507,SKCM
TCGA-DA-A3F8-06,0.272285034205,SKCM
TCGA-DA-A95V-06,0.633054304127,SKCM
TCGA-DA-A95W-06,0.791989047341,SKCM
TCGA-DA-A95X-06,0.728283986433,SKCM
TCGA-DA-A95Y-06,0.77360962326,SKCM
TCGA-DA-A95Z-06,0.775699342075,SKCM
TCGA-EB-A44Q-06,0.542935823701,SKCM
TCGA-EB-A44R-06,0.550665370501,SKCM
TCGA-EB-A5KH-06,0.832679220795,SKCM
TCGA-EB-A5SG-06,0.223320510288,SKCM
TCGA-EB-A5SH-06,0.617615358019,SKCM
TCGA-EB-A5UL-06,0.499723442614,SKCM
TCGA-EB-A5UN-06,0.559299522797,SKCM
TCGA-EB-A5VV-06,0.494147860295,SKCM
TCGA-EB-A6L9-06,0.384570300142,SKCM
TCGA-EE-A17X-06,0.818688283333,SKCM
TCGA-EE-A17Y-06,0.615368310455,SKCM
TCGA-EE-A17Z-06,0.883185641667,SKCM
TCGA-EE-A180-06,0.843054695928,SKCM
TCGA-EE-A181-06,0.507688847221,SKCM
TCGA-EE-A182-06,0.615416328349,SKCM
TCGA-EE-A183-06,0.347077051583,SKCM
TCGA-EE-A184-06,0.693305983085,SKCM
TCGA-EE-A185-06,0.870959189041,SKCM
TCGA-EE-A20B-06,0.551599633445,SKCM
TCGA-EE-A20C-06,0.842954159067,SKCM
TCGA-EE-A20F-06,0.596433115841,SKCM
TCGA-EE-A20H-06,0.842962473051,SKCM
TCGA-EE-A20I-06,0.719829948929,SKCM
TCGA-EE-A29A-06,0.723405225,SKCM
TCGA-EE-A29B-06,0.82686352434,SKCM
TCGA-EE-A29C-06,0.522309244418,SKCM
TCGA-EE-A29D-06,0.810002573293,SKCM
TCGA-EE-A29E-06,0.780639742965,SKCM
TCGA-EE-A29G-06,0.382906480815,SKCM
TCGA-EE-A29H-06,0.744724412279,SKCM
TCGA-EE-A29L-06,0.795048932716,SKCM
TCGA-EE-A29M-06,0.465423936796,SKCM
TCGA-EE-A29N-06,0.35344845,SKCM
TCGA-EE-A29P-06,0.439719115172,SKCM
TCGA-EE-A29Q-06,0.769195976617,SKCM
TCGA-EE-A29R-06,0.789496618682,SKCM
TCGA-EE-A29S-06,0.6044028146,SKCM
TCGA-EE-A29T-06,0.389567444794,SKCM
TCGA-EE-A29V-06,0.672901537925,SKCM
TCGA-EE-A29W-06,0.721921352089,SKCM
TCGA-EE-A29X-06,0.61138769274,SKCM
TCGA-EE-A2A0-06,0.247542646118,SKCM
TCGA-EE-A2A1-06,0.304050774761,SKCM
TCGA-EE-A2A2-06,0.654484408438,SKCM
TCGA-EE-A2A5-06,0.736023309161,SKCM
TCGA-EE-A2A6-06,0.509116487153,SKCM
TCGA-EE-A2GB-06,0.753805843548,SKCM
TCGA-EE-A2GC-06,0.600371667346,SKCM
TCGA-EE-A2GD-06,0.354858476583,SKCM
TCGA-EE-A2GE-06,0.268573296738,SKCM
TCGA-EE-A2GH-06,0.256836546499,SKCM
TCGA-EE-A2GI-06,0.550453044187,SKCM
TCGA-EE-A2GJ-06,0.60441706529,SKCM
TCGA-EE-A2GK-06,0.305081663944,SKCM
TCGA-EE-A2GL-06,0.321519253633,SKCM
TCGA-EE-A2GM-06,0.785305986465,SKCM
TCGA-EE-A2GN-06,0.749081983333,SKCM
TCGA-EE-A2GO-06,0.725048648092,SKCM
TCGA-EE-A2GP-06,0.57147693469,SKCM
TCGA-EE-A2GR-06,0.864907057773,SKCM
TCGA-EE-A2GS-06,0.761893894071,SKCM
TCGA-EE-A2GT-06,0.450599663208,SKCM
TCGA-EE-A2GU-06,0.546221834574,SKCM
TCGA-EE-A2M5-06,0.511674269337,SKCM
TCGA-EE-A2M6-06,0.723060823582,SKCM
TCGA-EE-A2M7-06,0.584334328322,SKCM
TCGA-EE-A2M8-06,0.263973413117,SKCM
TCGA-EE-A2MC-06,0.320684893711,SKCM
TCGA-EE-A2MD-06,0.61259890676,SKCM
TCGA-EE-A2ME-06,0.175445681165,SKCM
TCGA-EE-A2MF-06,0.740821684554,SKCM
TCGA-EE-A2MG-06,0.253467730071,SKCM
TCGA-EE-A2MH-06,0.59182149599,SKCM
TCGA-EE-A2MI-06,0.571676905346,SKCM
TCGA-EE-A2MJ-06,0.290900705071,SKCM
TCGA-EE-A2MK-06,0.644869038359,SKCM
TCGA-EE-A2ML-06,0.599876982427,SKCM
TCGA-EE-A2MM-06,0.807138123617,SKCM
TCGA-EE-A2MN-06,0.653634427878,SKCM
TCGA-EE-A2MP-06,0.585246897418,SKCM
TCGA-EE-A2MQ-06,0.706405133302,SKCM
TCGA-EE-A2MR-06,0.226750560815,SKCM
TCGA-EE-A2MS-06,0.739309298596,SKCM
TCGA-EE-A2MT-06,0.801427005355,SKCM
TCGA-EE-A2MU-06,0.349552248438,SKCM
TCGA-EE-A3AA-06,0.33025279362,SKCM
TCGA-EE-A3AB-06,0.46619382581,SKCM
TCGA-EE-A3AC-06,0.709697304953,SKCM
TCGA-EE-A3AD-06,0.88907053146,SKCM
TCGA-EE-A3AE-06,0.665803522906,SKCM
TCGA-EE-A3AF-06,0.694227240375,SKCM
TCGA-EE-A3AG-06,0.800403128669,SKCM
TCGA-EE-A3AH-06,0.849674415573,SKCM
TCGA-EE-A3J3-06,0.654112565089,SKCM
TCGA-EE-A3J4-06,0.793917161302,SKCM
TCGA-EE-A3J5-06,0.528694419359,SKCM
TCGA-EE-A3J7-06,0.807823441751,SKCM
TCGA-EE-A3J8-06,0.867513908333,SKCM
TCGA-EE-A3JA-06,0.663403187897,SKCM
TCGA-EE-A3JB-06,0.56750094362,SKCM
TCGA-EE-A3JD-06,0.223639674772,SKCM
TCGA-EE-A3JE-06,0.224401885259,SKCM
TCGA-EE-A3JH-06,0.232896635288,SKCM
TCGA-EE-A3JI-06,0.804398700422,SKCM
TCGA-ER-A193-06,0.521225521875,SKCM
TCGA-ER-A195-06,0.460596133468,SKCM
TCGA-ER-A197-06,0.362884740366,SKCM
TCGA-ER-A198-06,0.66287997947,SKCM
TCGA-ER-A199-06,0.31923084172,SKCM
TCGA-ER-A19A-06,0.281840541419,SKCM
TCGA-ER-A19B-06,0.688745680339,SKCM
TCGA-ER-A19C-06,0.719514736003,SKCM
TCGA-ER-A19D-06,0.593685306677,SKCM
TCGA-ER-A19E-06,0.715263791301,SKCM
TCGA-ER-A19F-06,0.792684110477,SKCM
TCGA-ER-A19G-06,0.571825161592,SKCM
TCGA-ER-A19H-06,0.712409814313,SKCM
TCGA-ER-A19J-06,0.742786446056,SKCM
TCGA-ER-A19L-06,0.771431566202,SKCM
TCGA-ER-A19M-06,0.410724831938,SKCM
TCGA-ER-A19N-06,0.35148854613,SKCM
TCGA-ER-A19O-06,0.388080024449,SKCM
TCGA-ER-A19P-06,0.211002595955,SKCM
TCGA-ER-A19Q-06,0.597267586874,SKCM
TCGA-ER-A19S-06,0.231111304414,SKCM
TCGA-ER-A19T-06,0.556120748767,SKCM
TCGA-ER-A19W-06,0.303533508333,SKCM
TCGA-ER-A1A1-06,0.232512271911,SKCM
TCGA-ER-A2NC-06,0.519093878136,SKCM
TCGA-ER-A2ND-06,0.711659412852,SKCM
TCGA-ER-A2NE-06,0.881332165516,SKCM
TCGA-ER-A2NF-06,0.713382592273,SKCM
TCGA-ER-A2NG-06,0.481104425178,SKCM
TCGA-ER-A2NH-06,0.383717499554,SKCM
TCGA-ER-A3ES-06,0.895684973906,SKCM
TCGA-ER-A3ET-06,0.54332300458,SKCM
TCGA-ER-A3EV-06,0.683356246174,SKCM
TCGA-ER-A3PL-06,0.613171929937,SKCM
TCGA-ER-A42K-06,0.735954377555,SKCM
TCGA-ER-A42L-06,0.245128382789,SKCM
TCGA-FR-A3YN-06,0.662424901487,SKCM
TCGA-FR-A3YO-06,0.555438936175,SKCM
TCGA-FR-A44A-06,0.331043640653,SKCM
TCGA-FR-A69P-06,0.755697320323,SKCM
TCGA-FR-A729-06,0.449504747804,SKCM
TCGA-FR-A7U8-06,0.798162440251,SKCM
TCGA-FR-A7U9-06,0.345263265317,SKCM
TCGA-FR-A7UA-06,0.20618992272,SKCM
TCGA-FR-A8YC-06,0.617558762696,SKCM
TCGA-FR-A8YD-06,0.701162692347,SKCM
TCGA-FR-A8YE-06,0.26994027251,SKCM
TCGA-FS-A1YW-06,0.788772755708,SKCM
TCGA-FS-A1YX-06,0.650055430051,SKCM
TCGA-FS-A1YY-06,0.672416134364,SKCM
TCGA-FS-A1Z0-06,0.579982805009,SKCM
TCGA-FS-A1Z3-06,0.800543063953,SKCM
TCGA-FS-A1Z4-06,0.372948615348,SKCM
TCGA-FS-A1Z7-06,0.523615066841,SKCM
TCGA-FS-A1ZA-06,0.702604368909,SKCM
TCGA-FS-A1ZB-06,0.489960378041,SKCM
TCGA-FS-A1ZC-06,0.836216341864,SKCM
TCGA-FS-A1ZD-06,0.744964412625,SKCM
TCGA-FS-A1ZE-06,0.861817266667,SKCM
TCGA-FS-A1ZF-06,0.805716016985,SKCM
TCGA-FS-A1ZG-06,0.860908025,SKCM
TCGA-FS-A1ZH-06,0.401595405863,SKCM
TCGA-FS-A1ZJ-06,0.818144093702,SKCM
TCGA-FS-A1ZK-06,0.839958423906,SKCM
TCGA-FS-A1ZM-06,0.534675660462,SKCM
TCGA-FS-A1ZP-06,0.706130023243,SKCM
TCGA-FS-A1ZQ-06,0.706994341552,SKCM
TCGA-FS-A1ZR-06,0.681588123062,SKCM
TCGA-FS-A1ZS-06,0.649914126564,SKCM
TCGA-FS-A1ZT-06,0.52877361824,SKCM
TCGA-FS-A1ZU-06,0.745517755763,SKCM
TCGA-FS-A1ZW-06,0.474980628557,SKCM
TCGA-FS-A1ZY-06,0.848245810547,SKCM
TCGA-FS-A1ZZ-06,0.883658482773,SKCM
TCGA-FS-A4F0-06,0.889947765573,SKCM
TCGA-FS-A4F2-06,0.715689622604,SKCM
TCGA-FS-A4F4-06,0.66820161815,SKCM
TCGA-FS-A4F5-06,0.771082099946,SKCM
TCGA-FS-A4F8-06,0.255643294983,SKCM
TCGA-FS-A4F9-06,0.836693512596,SKCM
TCGA-FS-A4FB-06,0.817355434916,SKCM
TCGA-FS-A4FC-06,0.567437265676,SKCM
TCGA-FS-A4FD-06,0.751844301758,SKCM
TCGA-FW-A3I3-06,0.779685483442,SKCM
TCGA-FW-A3R5-06,0.600751598994,SKCM
TCGA-FW-A3TU-06,0.745781336737,SKCM
TCGA-FW-A3TV-06,0.576449634953,SKCM
TCGA-FW-A5DY-06,0.243577749641,SKCM
TCGA-GF-A3OT-06,0.477233275852,SKCM
TCGA-GF-A4EO-06,0.309072999208,SKCM
TCGA-GF-A6C8-06,0.600332975637,SKCM
TCGA-GF-A6C9-06,0.237919048006,SKCM
TCGA-GN-A262-06,0.917374958333,SKCM
TCGA-GN-A264-06,0.663093374197,SKCM
TCGA-GN-A265-06,0.285767641667,SKCM
TCGA-GN-A266-06,0.440797870528,SKCM
TCGA-GN-A267-06,0.6380373119,SKCM
TCGA-GN-A268-06,0.892339407265,SKCM
TCGA-GN-A26A-06,0.488077867429,SKCM
TCGA-GN-A26D-06,0.722980608975,SKCM
TCGA-GN-A4U3-06,0.806190767418,SKCM
TCGA-GN-A4U4-06,0.801313223107,SKCM
TCGA-GN-A4U7-06,0.839281275816,SKCM
TCGA-GN-A4U8-06,0.587258260256,SKCM
TCGA-GN-A4U9-06,0.780702270695,SKCM
TCGA-GN-A8LK-06,0.902837030084,SKCM
TCGA-GN-A8LL-06,0.846534621976,SKCM
TCGA-GN-A9SD-06,0.382641154641,SKCM
TCGA-HR-A2OG-06,0.412401971162,SKCM
TCGA-HR-A2OH-06,0.332937154174,SKCM
TCGA-LH-A9QB-06,0.796248015447,SKCM
TCGA-OD-A75X-06,0.775501204218,SKCM
TCGA-QB-A6FS-06,0.498043456935,SKCM
TCGA-QB-AA9O-06,0.553831131531,SKCM
TCGA-RP-A690-06,0.707315307656,SKCM
TCGA-RP-A693-06,0.457597380172,SKCM
TCGA-RP-A694-06,0.616775208681,SKCM
TCGA-RP-A695-06,0.704504238673,SKCM
TCGA-RP-A6K9-06,0.438195518805,SKCM
TCGA-W3-A825-06,0.607884863025,SKCM
TCGA-W3-A828-06,0.5553303166,SKCM
TCGA-W3-AA1O-06,0.729462971925,SKCM
TCGA-W3-AA1Q-06,0.544603513209,SKCM
TCGA-W3-AA1R-06,0.735922800335,SKCM
TCGA-W3-AA1V-06,0.635510316157,SKCM
TCGA-W3-AA1W-06,0.289381061704,SKCM
TCGA-W3-AA21-06,0.764236916373,SKCM
TCGA-WE-A8JZ-06,0.788209114144,SKCM
TCGA-WE-A8K1-06,0.603165986658,SKCM
TCGA-WE-A8K5-06,0.676814248495,SKCM
TCGA-WE-A8K6-06,0.743619635423,SKCM
TCGA-WE-A8ZM-06,0.80896148548,SKCM
TCGA-WE-A8ZN-06,0.461155384906,SKCM
TCGA-WE-A8ZO-06,0.642795705374,SKCM
TCGA-WE-A8ZQ-06,0.745087088981,SKCM
TCGA-WE-A8ZT-06,0.710222581548,SKCM
TCGA-WE-A8ZX-06,0.602358188814,SKCM
TCGA-WE-A8ZY-06,0.750974823852,SKCM
TCGA-WE-AA9Y-06,0.348330684585,SKCM
TCGA-WE-AAA0-06,0.553606452823,SKCM
TCGA-WE-AAA3-06,0.622708969783,SKCM
TCGA-WE-AAA4-06,0.269287450305,SKCM
TCGA-XV-AB01-06,0.62362440279,SKCM
TCGA-YD-A89C-06,0.771165897982,SKCM
TCGA-YD-A9TA-06,0.624968297224,SKCM
TCGA-YD-A9TB-06,0.661563255889,SKCM
TCGA-YG-AA3O-06,0.698804553822,SKCM
TCGA-YG-AA3P-06,0.881160730033,SKCM
TCGA-Z2-A8RT-06,0.67532600864,SKCM
TCGA-Z2-AA3S-06,0.789287241142,SKCM
TCGA-Z2-AA3V-06,0.358825465111,SKCM
TCGA-3M-AB46-01,0.652794939476,STAD
TCGA-3M-AB47-01,0.330239131535,STAD
TCGA-B7-5816-01,0.263943287018,STAD
TCGA-B7-5818-01,0.63008314938,STAD
TCGA-B7-A5TI-01,0.510018358433,STAD
TCGA-B7-A5TJ-01,0.67876672628,STAD
TCGA-B7-A5TK-01,0.269242639329,STAD
TCGA-B7-A5TN-01,0.483643719602,STAD
TCGA-BR-4187-01,0.284368631667,STAD
TCGA-BR-4191-01,0.45552215,STAD
TCGA-BR-4201-01,0.352570323144,STAD
TCGA-BR-4253-01,0.428363754998,STAD
TCGA-BR-4255-01,0.387949891856,STAD
TCGA-BR-4256-01,0.285763591013,STAD
TCGA-BR-4257-01,0.449851897662,STAD
TCGA-BR-4267-01,0.633848693366,STAD
TCGA-BR-4279-01,0.353420825,STAD
TCGA-BR-4280-01,0.604216404603,STAD
TCGA-BR-4292-01,0.597702995615,STAD
TCGA-BR-4294-01,0.791323393145,STAD
TCGA-BR-4357-01,0.522818358333,STAD
TCGA-BR-4361-01,0.465289061756,STAD
TCGA-BR-4362-01,0.403398350004,STAD
TCGA-BR-4363-01,0.490201505859,STAD
TCGA-BR-4366-01,0.64079990116,STAD
TCGA-BR-4368-01,0.417435310839,STAD
TCGA-BR-4369-01,0.471579788888,STAD
TCGA-BR-4370-01,0.225436526241,STAD
TCGA-BR-4371-01,0.550160074363,STAD
TCGA-BR-6452-01,0.319098254721,STAD
TCGA-BR-6453-01,0.29800495,STAD
TCGA-BR-6454-01,0.394856813745,STAD
TCGA-BR-6455-01,0.520297755702,STAD
TCGA-BR-6456-01,0.380223023441,STAD
TCGA-BR-6457-01,0.286125805333,STAD
TCGA-BR-6458-01,0.370677900943,STAD
TCGA-BR-6563-01,0.216189225,STAD
TCGA-BR-6564-01,0.321636244442,STAD
TCGA-BR-6565-01,0.393746728179,STAD
TCGA-BR-6566-01,0.256744534944,STAD
TCGA-BR-6705-01,0.330414272619,STAD
TCGA-BR-6706-01,0.270285529998,STAD
TCGA-BR-6707-01,0.470036505039,STAD
TCGA-BR-6709-01,0.340396283778,STAD
TCGA-BR-6710-01,0.460135970025,STAD
TCGA-BR-6801-01,0.595240621511,STAD
TCGA-BR-6802-01,0.290835105542,STAD
TCGA-BR-6803-01,0.278732323635,STAD
TCGA-BR-6852-01,0.253808581269,STAD
TCGA-BR-7196-01,0.237992068622,STAD
TCGA-BR-7197-01,0.616264317073,STAD
TCGA-BR-7703-01,0.524303145187,STAD
TCGA-BR-7704-01,0.47344436901,STAD
TCGA-BR-7707-01,0.449017060159,STAD
TCGA-BR-7715-01,0.718405680858,STAD
TCGA-BR-7716-01,0.318057901939,STAD
TCGA-BR-7717-01,0.432280539435,STAD
TCGA-BR-7722-01,0.56803357808,STAD
TCGA-BR-7723-01,0.475278446431,STAD
TCGA-BR-7851-01,0.472561458659,STAD
TCGA-BR-7901-01,0.323474740108,STAD
TCGA-BR-7957-01,0.262360129998,STAD
TCGA-BR-7958-01,0.329211485973,STAD
TCGA-BR-7959-01,0.387244233333,STAD
TCGA-BR-8058-01,0.272344235032,STAD
TCGA-BR-8059-01,0.360276188314,STAD
TCGA-BR-8060-01,0.512743452596,STAD
TCGA-BR-8077-01,0.534662926612,STAD
TCGA-BR-8078-01,0.532483201325,STAD
TCGA-BR-8080-01,0.281126417141,STAD
TCGA-BR-8081-01,0.268038042931,STAD
TCGA-BR-8284-01,0.252660800714,STAD
TCGA-BR-8286-01,0.550717791399,STAD
TCGA-BR-8289-01,0.474973040034,STAD
TCGA-BR-8291-01,0.29491163402,STAD
TCGA-BR-8295-01,0.642786644667,STAD
TCGA-BR-8296-01,0.290173691667,STAD
TCGA-BR-8297-01,0.424550375337,STAD
TCGA-BR-8361-01,0.522536125325,STAD
TCGA-BR-8362-01,0.439199353347,STAD
TCGA-BR-8363-01,0.335922026705,STAD
TCGA-BR-8364-01,0.269596224074,STAD
TCGA-BR-8365-01,0.28980257066,STAD
TCGA-BR-8366-01,0.28093990475,STAD
TCGA-BR-8367-01,0.342258612813,STAD
TCGA-BR-8368-01,0.600512391488,STAD
TCGA-BR-8369-01,0.384074514058,STAD
TCGA-BR-8371-01,0.304153089531,STAD
TCGA-BR-8372-01,0.398593143483,STAD
TCGA-BR-8373-01,0.554030632768,STAD
TCGA-BR-8380-01,0.29672162469,STAD
TCGA-BR-8381-01,0.263581363411,STAD
TCGA-BR-8382-01,0.256956737139,STAD
TCGA-BR-8384-01,0.329806260923,STAD
TCGA-BR-8483-01,0.655868864825,STAD
TCGA-BR-8484-01,0.426836190746,STAD
TCGA-BR-8485-01,0.443885110296,STAD
TCGA-BR-8486-01,0.610481777357,STAD
TCGA-BR-8487-01,0.560585217312,STAD
TCGA-BR-8588-01,0.260235912776,STAD
TCGA-BR-8589-01,0.400833798216,STAD
TCGA-BR-8590-01,0.270859683333,STAD
TCGA-BR-8591-01,0.417322387434,STAD
TCGA-BR-8592-01,0.282141581932,STAD
TCGA-BR-8676-01,0.436899781893,STAD
TCGA-BR-8677-01,0.284234785714,STAD
TCGA-BR-8678-01,0.693722518864,STAD
TCGA-BR-8679-01,0.506014645683,STAD
TCGA-BR-8680-01,0.648597774954,STAD
TCGA-BR-8682-01,0.361261173349,STAD
TCGA-BR-8683-01,0.359840451545,STAD
TCGA-BR-8686-01,0.378860207222,STAD
TCGA-BR-8687-01,0.61765530448,STAD
TCGA-BR-8690-01,0.429808742585,STAD
TCGA-BR-A44T-01,0.350699110621,STAD
TCGA-BR-A44U-01,0.630611888203,STAD
TCGA-BR-A452-01,0.533464769608,STAD
TCGA-BR-A453-01,0.210986032931,STAD
TCGA-BR-A4CR-01,0.751780906533,STAD
TCGA-BR-A4CS-01,0.409252920093,STAD
TCGA-BR-A4IU-01,0.245546134256,STAD
TCGA-BR-A4IV-01,0.319854503346,STAD
TCGA-BR-A4IY-01,0.322224183689,STAD
TCGA-BR-A4IZ-01,0.240260238182,STAD
TCGA-BR-A4J1-01,0.783151424884,STAD
TCGA-BR-A4J2-01,0.279195,STAD
TCGA-BR-A4J4-01,0.385506964247,STAD
TCGA-BR-A4J5-01,0.249963520462,STAD
TCGA-BR-A4J6-01,0.571241486873,STAD
TCGA-BR-A4J7-01,0.403818394192,STAD
TCGA-BR-A4J8-01,0.455399262212,STAD
TCGA-BR-A4J9-01,0.277970823333,STAD
TCGA-BR-A4PD-01,0.435094660159,STAD
TCGA-BR-A4PE-01,0.440826719772,STAD
TCGA-BR-A4PF-01,0.478683905586,STAD
TCGA-BR-A4QI-01,0.592136295709,STAD
TCGA-BR-A4QL-01,0.659885928899,STAD
TCGA-BR-A4QM-01,0.396538169224,STAD
TCGA-CD-5798-01,0.248905708333,STAD
TCGA-CD-5799-01,0.62319185706,STAD
TCGA-CD-5800-01,0.458033864571,STAD
TCGA-CD-5801-01,0.308715941667,STAD
TCGA-CD-5803-01,0.260987309354,STAD
TCGA-CD-5804-01,0.488228968959,STAD
TCGA-CD-8524-01,0.36852394171,STAD
TCGA-CD-8525-01,0.315955221631,STAD
TCGA-CD-8526-01,0.361003883333,STAD
TCGA-CD-8527-01,0.604176016667,STAD
TCGA-CD-8528-01,0.490755800933,STAD
TCGA-CD-8529-01,0.211265565,STAD
TCGA-CD-8530-01,0.407592100234,STAD
TCGA-CD-8531-01,0.550241766001,STAD
TCGA-CD-8532-01,0.357155477963,STAD
TCGA-CD-8533-01,0.634532966667,STAD
TCGA-CD-8534-01,0.556541661484,STAD
TCGA-CD-8535-01,0.774345828102,STAD
TCGA-CD-8536-01,0.341367520384,STAD
TCGA-CD-A486-01,0.585408744667,STAD
TCGA-CD-A489-01,0.508003349256,STAD
TCGA-CD-A48A-01,0.608196038999,STAD
TCGA-CD-A48C-01,0.605524751068,STAD
TCGA-CD-A4MG-01,0.451204384614,STAD
TCGA-CD-A4MH-01,0.508072691667,STAD
TCGA-CD-A4MI-01,0.283690847968,STAD
TCGA-CD-A4MJ-01,0.507296854273,STAD
TCGA-CG-4301-01,0.370096630343,STAD
TCGA-CG-4304-01,0.465835826294,STAD
TCGA-CG-4305-01,0.295693803717,STAD
TCGA-CG-4306-01,0.490305046845,STAD
TCGA-CG-4436-01,0.573324854232,STAD
TCGA-CG-4437-01,0.45847436866,STAD
TCGA-CG-4438-01,0.623285447566,STAD
TCGA-CG-4440-01,0.630005230643,STAD
TCGA-CG-4441-01,0.4455860973,STAD
TCGA-CG-4442-01,0.586619685579,STAD
TCGA-CG-4443-01,0.778513120696,STAD
TCGA-CG-4444-01,0.482383898343,STAD
TCGA-CG-4449-01,0.565771336334,STAD
TCGA-CG-4460-01,0.658770330345,STAD
TCGA-CG-4462-01,0.217126078278,STAD
TCGA-CG-4465-01,0.503783831758,STAD
TCGA-CG-4466-01,0.752297695696,STAD
TCGA-CG-4469-01,0.675627575708,STAD
TCGA-CG-4474-01,0.277833963402,STAD
TCGA-CG-4475-01,0.493419952684,STAD
TCGA-CG-4476-01,0.336589569944,STAD
TCGA-CG-4477-01,0.331798333542,STAD
TCGA-CG-5716-01,0.391469437187,STAD
TCGA-CG-5717-01,0.349194232301,STAD
TCGA-CG-5718-01,0.52121226074,STAD
TCGA-CG-5719-01,0.335620679518,STAD
TCGA-CG-5720-01,0.512053998483,STAD
TCGA-CG-5721-01,0.282106939751,STAD
TCGA-CG-5722-01,0.262232758333,STAD
TCGA-CG-5723-01,0.398723910353,STAD
TCGA-CG-5724-01,0.640121406238,STAD
TCGA-CG-5725-01,0.776332593025,STAD
TCGA-CG-5726-01,0.636713325447,STAD
TCGA-CG-5732-01,0.517397736624,STAD
TCGA-CG-5734-01,0.311931672968,STAD
TCGA-D7-5577-01,0.459742400068,STAD
TCGA-D7-5578-01,0.476892319402,STAD
TCGA-D7-6518-01,0.30648214067,STAD
TCGA-D7-6519-01,0.679513744551,STAD
TCGA-D7-6520-01,0.50457068267,STAD
TCGA-D7-6521-01,0.313007765266,STAD
TCGA-D7-6522-01,0.194401767197,STAD
TCGA-D7-6524-01,0.281413311611,STAD
TCGA-D7-6525-01,0.493416966757,STAD
TCGA-D7-6526-01,0.560804545965,STAD
TCGA-D7-6527-01,0.483848244583,STAD
TCGA-D7-6528-01,0.729606425,STAD
TCGA-D7-6815-01,0.578011766667,STAD
TCGA-D7-6817-01,0.445024274261,STAD
TCGA-D7-6818-01,0.434917406477,STAD
TCGA-D7-6820-01,0.551190089047,STAD
TCGA-D7-6822-01,0.624096275,STAD
TCGA-D7-8570-01,0.302706139538,STAD
TCGA-D7-8572-01,0.346915540885,STAD
TCGA-D7-8573-01,0.5962853,STAD
TCGA-D7-8574-01,0.230783455077,STAD
TCGA-D7-8575-01,0.619757108243,STAD
TCGA-D7-8576-01,0.555981757089,STAD
TCGA-D7-8578-01,0.327048850908,STAD
TCGA-D7-8579-01,0.280287411317,STAD
TCGA-D7-A4YT-01,0.628688095668,STAD
TCGA-D7-A4YU-01,0.365994513771,STAD
TCGA-D7-A4YV-01,0.326520486905,STAD
TCGA-D7-A4YX-01,0.483677283333,STAD
TCGA-D7-A4YY-01,0.627493265268,STAD
TCGA-D7-A4Z0-01,0.326056172723,STAD
TCGA-D7-A6EV-01,0.625589120338,STAD
TCGA-D7-A6EX-01,0.750337737695,STAD
TCGA-D7-A6EY-01,0.256344285446,STAD
TCGA-D7-A6EZ-01,0.522623140916,STAD
TCGA-D7-A6F0-01,0.60588000402,STAD
TCGA-D7-A6F2-01,0.586312756804,STAD
TCGA-D7-A747-01,0.268480452023,STAD
TCGA-D7-A748-01,0.331115056056,STAD
TCGA-D7-A74A-01,0.721308698917,STAD
TCGA-EQ-8122-01,0.508379202126,STAD
TCGA-EQ-A4SO-01,0.773273825,STAD
TCGA-F1-6177-01,0.739203552197,STAD
TCGA-F1-6874-01,0.364468817535,STAD
TCGA-F1-6875-01,0.797202191667,STAD
TCGA-F1-A448-01,0.256524825446,STAD
TCGA-F1-A72C-01,0.38459558813,STAD
TCGA-FP-7735-01,0.637546202628,STAD
TCGA-FP-7829-01,0.664408946723,STAD
TCGA-FP-7916-01,0.297441315266,STAD
TCGA-FP-7998-01,0.244997161611,STAD
TCGA-FP-8099-01,0.535417444757,STAD
TCGA-FP-8209-01,0.27708678981,STAD
TCGA-FP-8210-01,0.276736155469,STAD
TCGA-FP-8211-01,0.685635882908,STAD
TCGA-FP-8631-01,0.6072838353,STAD
